Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Seats,Price,New Price in Lakhs,Mileage in km/kg,Engine in CC,Power in bhp,Diesel Fuel,Petrol Fuel,Manual Transmission,Automatic Transmission,Kilometers per year
627,Hyundai i20 Asta 1.4 CRDi,Delhi,2014,67407,First,5.0,4.65,23.281830466830467,25.023529411764706,1396,88.76,1,0,1,0,6127.909090909091
628,Toyota Fortuner 4x2 Manual,Hyderabad,2014,107825,First,7.0,20.5,23.281830466830467,15.294117647058824,2982,168.5,1,0,1,0,9802.272727272728
629,Mahindra Bolero DI BSII,Chennai,2006,82453,First,8.0,2.9,23.281830466830467,16.0,2523,63.0,1,0,1,0,4339.631578947368
630,Maruti Esteem Vxi - BSIII,Chennai,2007,30441,First,5.0,1.45,23.281830466830467,21.2,1298,85.0,0,1,1,0,1691.1666666666667
632,Mini Cooper 5 DOOR D,Mumbai,2016,11000,First,5.0,29.5,42.12,24.352941176470587,1496,113.98,1,0,0,1,1222.2222222222222
633,Audi Q3 35 TDI Quattro Premium,Hyderabad,2015,61000,First,5.0,25.0,23.281830466830467,18.50588235294118,1968,174.33,1,0,0,1,6100.0
634,Hyundai i20 Sportz Option,Delhi,2013,48454,Second,5.0,3.5,23.281830466830467,22.666666666666668,1197,80.0,0,1,1,0,4037.8333333333335
635,Tata Safari Storme VX Varicor 400,Jaipur,2017,37000,First,7.0,11.25,16.95,16.58823529411765,2179,154.0,1,0,1,0,4625.0
636,Honda BR-V i-DTEC VX MT,Kochi,2017,32249,First,7.0,10.79,15.45,25.76470588235294,1498,98.6,1,0,1,0,4031.125
637,Volkswagen Jetta 2013-2015 2.0L TDI Highline,Kolkata,2013,58000,First,5.0,5.9,23.281830466830467,22.741176470588233,1968,138.03,1,0,1,0,4833.333333333333
638,Hyundai Xcent 1.2 Kappa S Option,Jaipur,2017,28360,First,5.0,5.12,23.281830466830467,25.46666666666667,1197,81.86,0,1,1,0,3545.0
639,Maruti Ignis 1.2 Alpha,Mumbai,2017,7000,First,5.0,5.7,7.87,27.853333333333335,1197,81.8,0,1,1,0,875.0
640,BMW 5 Series 2013-2017 520d Luxury Line,Coimbatore,2016,19658,First,5.0,35.84,23.281830466830467,21.317647058823532,1995,190.0,1,0,0,1,2184.222222222222
641,Ford Ikon 1.3 CLXi,Hyderabad,2007,92000,First,5.0,1.25,23.281830466830467,18.400000000000002,1299,70.0,0,1,1,0,5111.111111111111
642,Hyundai i10 Sportz,Kolkata,2013,25000,First,5.0,2.65,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,2083.3333333333335
643,Hyundai Verna 1.6 CRDI,Coimbatore,2016,37882,First,5.0,9.19,23.281830466830467,26.258823529411767,1582,126.3,1,0,1,0,4209.111111111111
644,BMW 3 Series 320d Highline,Bangalore,2014,69330,First,5.0,23.5,23.281830466830467,18.905882352941177,1995,181.0,1,0,0,1,6302.727272727273
645,Mercedes-Benz E-Class 2009-2013 E200 CGI Blue Efficiency,Delhi,2011,61000,First,5.0,12.5,23.281830466830467,16.400000000000002,1796,185.0,0,1,0,1,4357.142857142857
646,Chevrolet Beat Option Pack,Kolkata,2010,35000,Second,5.0,1.5,23.281830466830467,24.8,1199,79.4,0,1,1,0,2333.3333333333335
649,Mahindra XUV500 W8 2WD,Delhi,2012,72450,First,7.0,8.1,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,5573.076923076923
650,Maruti Ciaz ZDi Plus SHVS,Jaipur,2017,36381,First,5.0,9.75,23.281830466830467,33.04705882352941,1248,88.5,1,0,1,0,4547.625
651,Mercedes-Benz New C-Class C 250 CDI Avantgarde,Coimbatore,2017,25559,First,5.0,37.93,23.281830466830467,23.18823529411765,2143,201.15,1,0,0,1,3194.875
652,Honda City ZX CVT,Chennai,2005,100000,Third,5.0,1.96,23.281830466830467,21.866666666666664,1497,78.0,0,1,0,1,5000.0
653,Toyota Fortuner 4x2 4 Speed AT,Jaipur,2015,94000,First,7.0,20.5,23.281830466830467,13.529411764705882,2982,169.0,1,0,0,1,9400.0
654,Maruti Alto K10 VXI,Bangalore,2011,64357,First,5.0,2.75,4.7,32.093333333333334,998,67.1,0,1,1,0,4596.928571428572
655,Jaguar XJ 2.0L Portfolio,Mumbai,2017,10501,First,5.0,75.0,23.281830466830467,12.573333333333332,1999,237.4,0,1,0,1,1312.625
656,Hyundai i20 1.4 Magna ABS,Chennai,2009,47000,First,5.0,2.8,23.281830466830467,25.76470588235294,1396,90.0,1,0,1,0,2937.5
657,Honda BRV i-VTEC V CVT,Mumbai,2017,18000,First,7.0,9.25,15.02,21.333333333333332,1497,117.3,0,1,0,1,2250.0
658,Toyota Corolla Executive (HE),Chennai,2007,89000,First,5.0,3.0,23.281830466830467,17.866666666666667,1794,125.0,0,1,1,0,4944.444444444444
659,Audi A6 2011-2015 2.0 TDI Premium Plus,Coimbatore,2014,49964,First,5.0,23.89,23.281830466830467,20.8,1968,174.33,1,0,0,1,4542.181818181818
660,Toyota Innova 2.5 ZX Diesel 7 Seater BSIII,Mumbai,2014,35000,First,7.0,12.75,23.281830466830467,15.282352941176471,2494,100.6,1,0,1,0,3181.818181818182
661,Hyundai Grand i10 CRDi Sportz,Jaipur,2014,64000,First,5.0,4.15,23.281830466830467,28.235294117647058,1120,70.0,1,0,1,0,5818.181818181818
662,Volkswagen Vento IPL II Petrol Highline AT,Mumbai,2013,36000,First,5.0,4.65,23.281830466830467,19.733333333333334,1598,105.0,0,1,0,1,3000.0
663,Toyota Innova 2.5 VX (Diesel) 7 Seater BS IV,Delhi,2012,78600,First,7.0,8.9,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,6046.153846153846
664,Hyundai Verna CRDi SX,Jaipur,2008,170000,Second,5.0,1.5,23.281830466830467,19.764705882352942,1493,110.0,1,0,1,0,10000.0
665,Maruti Ritz VDi,Pune,2015,65000,Second,5.0,3.27,23.281830466830467,27.294117647058822,1248,73.94,1,0,1,0,6500.0
666,Audi Q7 3.0 TDI Quattro Technology,Pune,2008,120300,Second,7.0,18.0,23.281830466830467,14.200000000000001,2967,241.4,1,0,0,1,7076.470588235294
667,Hyundai i20 Asta Option 1.2,Pune,2016,21000,First,5.0,6.3,23.281830466830467,24.8,1197,81.83,0,1,1,0,2333.3333333333335
668,Maruti Vitara Brezza ZDi Plus Dual Tone,Coimbatore,2017,18108,First,5.0,11.31,12.56,28.58823529411765,1248,88.5,1,0,1,0,2263.5
669,Honda City i VTEC S,Pune,2014,58407,First,5.0,6.16,23.281830466830467,23.2,1497,117.3,0,1,1,0,5309.727272727273
670,Maruti Ciaz ZXi,Pune,2014,49500,First,5.0,6.0,23.281830466830467,27.64,1373,91.1,0,1,1,0,4500.0
671,Nissan Sunny XV CVT,Kochi,2013,37199,First,5.0,5.43,11.33,23.333333333333332,1498,99.6,0,1,0,1,3099.9166666666665
672,Volkswagen Polo Diesel Highline 1.2L,Hyderabad,2012,62000,First,5.0,4.65,23.281830466830467,25.96470588235294,1199,73.9,1,0,1,0,4769.2307692307695
673,Maruti Ertiga ZDI,Hyderabad,2015,59000,First,7.0,7.5,23.281830466830467,24.435294117647057,1248,88.8,1,0,1,0,5900.0
674,Maruti Swift Dzire VDI,Jaipur,2015,60000,First,5.0,6.25,23.281830466830467,31.28235294117647,1248,74.0,1,0,1,0,6000.0
675,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Bangalore,2007,39037,First,5.0,9.25,23.281830466830467,17.458823529411767,2143,170.0,1,0,0,1,2168.722222222222
676,Honda Brio S MT,Mumbai,2013,17003,First,5.0,3.15,23.281830466830467,25.866666666666664,1198,86.8,0,1,1,0,1416.9166666666667
677,Hyundai i10 Magna Optional 1.1L,Hyderabad,2008,80400,First,5.0,2.3,23.281830466830467,21.333333333333332,1086,66.7,0,1,1,0,4729.411764705882
678,Hyundai Verna 1.6 SX CRDi (O),Jaipur,2012,75200,First,5.0,5.25,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,5784.615384615385
679,Maruti Ciaz VDI SHVS,Kochi,2017,41217,First,5.0,7.4,23.281830466830467,33.04705882352941,1248,88.5,1,0,1,0,5152.125
680,Ford Ikon 1.3 Flair,Pune,2006,98293,Second,5.0,1.55,23.281830466830467,18.400000000000002,1299,70.0,0,1,1,0,5173.315789473684
681,Volkswagen Polo 1.2 MPI Highline,Pune,2017,54000,Second,5.0,6.0,23.281830466830467,21.599999999999998,1199,74.0,0,1,1,0,6750.0
682,Honda Jazz 1.2 V i VTEC,Chennai,2016,17377,First,5.0,5.9,23.281830466830467,24.933333333333334,1199,88.7,0,1,1,0,1930.7777777777778
683,Honda Amaze EX i-Dtech,Bangalore,2013,33800,Second,5.0,4.7,23.281830466830467,30.35294117647059,1498,98.6,1,0,1,0,2816.6666666666665
684,Hyundai i20 Asta 1.4 CRDi,Hyderabad,2015,86157,First,5.0,6.5,23.281830466830467,26.517647058823528,1396,88.73,1,0,1,0,8615.7
685,Maruti Ritz VDi,Hyderabad,2012,146824,First,5.0,3.55,23.281830466830467,24.823529411764707,1248,73.9,1,0,1,0,11294.153846153846
686,Honda City V MT,Chennai,2014,55000,First,5.0,7.1,23.281830466830467,22.400000000000002,1497,116.3,0,1,1,0,5000.0
687,Skoda Superb 1.8 TSI MT,Hyderabad,2010,53293,First,5.0,6.0,23.281830466830467,17.52,1798,160.0,0,1,1,0,3552.866666666667
688,Maruti Vitara Brezza LDi Option,Pune,2017,38000,First,5.0,7.99,23.281830466830467,28.58823529411765,1248,88.5,1,0,1,0,4750.0
689,Hyundai i20 Asta,Bangalore,2009,64000,Second,5.0,4.1,23.281830466830467,22.666666666666668,1197,80.0,0,1,1,0,4000.0
690,Maruti Alto K10 VXI AGS,Hyderabad,2017,25058,First,5.0,3.95,23.281830466830467,32.093333333333334,998,67.1,0,1,0,1,3132.25
691,Hyundai EON Era Plus,Kochi,2016,36700,First,5.0,4.38,23.281830466830467,28.133333333333336,814,55.2,0,1,1,0,4077.777777777778
692,Hyundai i10 Sportz,Mumbai,2011,35000,First,5.0,2.75,23.281830466830467,27.146666666666665,1197,78.9,0,1,1,0,2500.0
693,Mercedes-Benz SLK-Class SLK 350,Coimbatore,2016,22732,First,2.0,55.54,23.281830466830467,24.133333333333336,3498,306.0,0,1,0,1,2525.777777777778
694,Audi A6 2.0 TDI Design Edition,Hyderabad,2014,48000,First,5.0,29.0,23.281830466830467,21.8,1968,187.74,1,0,0,1,4363.636363636364
695,Ford EcoSport 1.5 TDCi Titanium,Bangalore,2013,62084,First,5.0,6.6,23.281830466830467,26.788235294117648,1498,98.59,1,0,1,0,5173.666666666667
696,Volkswagen Passat Highline DSG,Kolkata,2012,39273,First,5.0,6.99,23.281830466830467,16.823529411764707,1968,140.0,1,0,0,1,3021.0
697,Toyota Innova Crysta 2.4 ZX MT,Bangalore,2017,64798,First,7.0,18.75,26.45,16.094117647058823,2393,147.8,1,0,1,0,8099.75
698,Ford Figo Diesel ZXI,Jaipur,2010,100002,Third,5.0,1.28,23.281830466830467,23.529411764705884,1399,68.0,1,0,1,0,6666.8
699,Chevrolet Aveo 1.4,Pune,2006,78000,Third,5.0,1.2,23.281830466830467,19.32,1399,92.7,0,1,1,0,4105.263157894737
700,Maruti Ritz LXi,Coimbatore,2013,57717,First,5.0,4.31,23.281830466830467,24.666666666666668,1197,85.8,0,1,1,0,4809.75
701,Land Rover Freelander 2 SE,Chennai,2011,109000,First,5.0,16.5,23.281830466830467,14.576470588235296,2179,147.51,1,0,0,1,7785.714285714285
702,Hyundai Grand i10 Asta,Coimbatore,2017,74515,First,5.0,5.64,23.281830466830467,25.2,1197,82.0,0,1,1,0,9314.375
703,Ford Endeavour 3.2 Trend AT 4X4,Coimbatore,2017,50484,First,7.0,31.12,23.281830466830467,12.83529411764706,3198,197.2,1,0,0,1,6310.5
704,Audi Q5 2008-2012 2.0 TDI,Kochi,2013,13452,First,5.0,25.46,23.281830466830467,15.058823529411766,1968,167.6,1,0,0,1,1121.0
705,Hyundai Verna 1.6 VTVT,Kochi,2017,37688,First,5.0,7.88,23.281830466830467,22.680000000000003,1591,121.3,0,1,1,0,4711.0
706,Mercedes-Benz E-Class 2015-2017 E250 CDI Avantgarde,Chennai,2017,34000,First,5.0,36.0,23.281830466830467,15.294117647058824,2143,204.0,1,0,0,1,4250.0
707,Mercedes-Benz M-Class ML 350 4Matic,Pune,2014,120000,First,5.0,30.0,23.281830466830467,0.0,2987,165.0,1,0,0,1,10909.09090909091
708,Maruti Swift Dzire ZXi,Pune,2008,64000,Second,5.0,2.85,23.281830466830467,23.333333333333332,1298,85.8,0,1,1,0,3764.705882352941
709,Honda City 1.3 EXI S,Delhi,2011,100000,First,5.0,3.5,23.281830466830467,17.333333333333332,1343,90.0,0,1,1,0,7142.857142857143
710,Renault Duster 85PS Diesel RxL Optional,Jaipur,2014,75000,First,5.0,7.5,23.281830466830467,24.07058823529412,1461,83.8,1,0,1,0,6818.181818181818
711,Mercedes-Benz New C-Class 220 CDI AT,Hyderabad,2012,86000,First,5.0,19.0,23.281830466830467,17.458823529411767,2143,170.0,1,0,0,1,6615.384615384615
712,BMW X5 xDrive 30d Design Pure Experience 5 Seater,Hyderabad,2015,69000,First,5.0,54.0,23.281830466830467,18.788235294117648,2993,258.0,1,0,0,1,6900.0
713,Hyundai Xcent 1.2 Kappa SX Option,Kochi,2015,41721,First,5.0,4.7,23.281830466830467,25.46666666666667,1197,82.0,0,1,1,0,4172.1
714,Maruti Dzire AMT ZXI Plus,Hyderabad,2017,13000,First,5.0,8.5,10.34,29.333333333333332,1197,81.8,0,1,0,1,1625.0
715,BMW 3 Series 320d Corporate Edition,Kolkata,2013,38998,First,4.0,17.0,23.281830466830467,18.905882352941177,1995,181.0,1,0,0,1,3249.8333333333335
716,Maruti Alto 800 LXI,Kochi,2017,54250,First,5.0,3.51,23.281830466830467,30.319999999999997,796,47.3,0,1,1,0,6781.25
717,Audi A4 2.0 TDI 177 Bhp Premium Plus,Bangalore,2013,45979,Second,5.0,19.5,23.281830466830467,20.129411764705882,1968,174.33,1,0,0,1,3831.5833333333335
718,Mini Cooper S,Pune,2012,37000,Second,4.0,17.0,23.281830466830467,18.133333333333333,1598,181.0,0,1,0,1,2846.153846153846
719,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2015,46983,Second,7.0,43.35,23.281830466830467,14.200000000000001,2967,241.4,1,0,0,1,4698.3
720,Chevrolet Beat Diesel LT,Bangalore,2012,40700,First,5.0,2.65,23.281830466830467,29.929411764705886,936,57.6,1,0,1,0,3130.769230769231
721,Maruti Wagon R LXI BS IV,Kochi,2015,43828,First,5.0,3.52,23.281830466830467,27.346666666666668,998,67.04,0,1,1,0,4382.8
722,Nissan Terrano XV Premium 110 PS,Kolkata,2016,53000,First,5.0,6.25,23.281830466830467,22.364705882352943,1461,108.5,1,0,1,0,5888.888888888889
723,BMW 3 Series 320d Luxury Plus,Ahmedabad,2015,100000,First,5.0,24.75,23.281830466830467,22.211764705882352,1995,184.0,1,0,0,1,10000.0
724,Maruti Swift Dzire VXI,Mumbai,2015,19000,First,5.0,5.25,23.281830466830467,27.8,1197,83.14,0,1,1,0,1900.0
725,Skoda Yeti Elegance 4X2,Jaipur,2016,84000,First,5.0,11.0,23.281830466830467,20.847058823529412,1968,108.5,1,0,1,0,9333.333333333334
726,Ford EcoSport 1.5 Ti VCT AT Titanium,Kochi,2018,37630,First,5.0,9.1,23.281830466830467,20.84,1499,110.4,0,1,0,1,5375.714285714285
727,Hyundai i20 1.2 Magna,Chennai,2010,67714,First,5.0,3.25,23.281830466830467,24.666666666666668,1197,80.0,0,1,1,0,4514.266666666666
728,Maruti S Cross DDiS 200 Sigma Option,Pune,2017,32000,First,5.0,8.5,23.281830466830467,17.647058823529413,1248,88.5,1,0,1,0,4000.0
729,Hyundai Verna Transform VTVT,Pune,2010,51000,First,5.0,3.1,23.281830466830467,21.599999999999998,1599,103.2,0,1,1,0,3400.0
730,BMW 3 Series 320d Luxury Line,Kochi,2015,58390,First,5.0,19.86,23.281830466830467,22.211764705882352,1995,184.0,1,0,0,1,5839.0
731,Hyundai Grand i10 1.2 CRDi Magna,Kolkata,2017,14000,First,5.0,4.9,7.46,28.235294117647058,1186,73.97,1,0,1,0,1750.0
732,Honda City i-VTEC V,Delhi,2014,55818,Second,5.0,5.7,11.85,23.2,1497,117.3,0,1,1,0,5074.363636363636
734,Maruti Swift VDI BSIV,Kolkata,2012,52241,First,5.0,2.9,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,4018.5384615384614
735,Maruti Baleno Zeta 1.3,Coimbatore,2018,25433,First,5.0,7.83,23.281830466830467,32.22352941176471,1248,74.0,1,0,1,0,3633.285714285714
736,Tata Safari Storme 2012-2015 LX,Kochi,2015,40611,First,7.0,8.15,23.281830466830467,16.47058823529412,2179,138.1,1,0,1,0,4061.1
737,Hyundai Accent GLS,Bangalore,2008,72000,Second,5.0,2.0,23.281830466830467,17.599999999999998,1495,94.0,0,1,1,0,4235.294117647059
738,Maruti Swift LDI SP Limited Edition,Hyderabad,2016,54631,First,5.0,6.25,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,6070.111111111111
740,Tata Nano XTA,Coimbatore,2016,24941,First,4.0,3.19,23.281830466830467,29.2,624,37.48,0,1,0,1,2771.222222222222
741,Maruti Ertiga VDI,Ahmedabad,2017,63939,First,7.0,7.75,10.41,29.96470588235294,1248,88.5,1,0,1,0,7992.375
742,Maruti Celerio VXI AMT,Delhi,2014,35214,Second,5.0,3.2,5.57,30.8,998,67.04,0,1,0,1,3201.2727272727275
743,Maruti Swift VDI BSIV,Delhi,2015,63000,First,5.0,4.9,23.281830466830467,29.647058823529413,1248,74.0,1,0,1,0,6300.0
744,Volkswagen Vento Petrol Highline,Kochi,2012,121377,First,5.0,3.8,23.281830466830467,20.05333333333333,1598,103.6,0,1,1,0,9336.692307692309
745,Volkswagen Jetta 2007-2011 1.9 Highline TDI,Chennai,2009,100970,First,5.0,4.0,23.281830466830467,18.235294117647058,1896,105.0,1,0,0,1,6310.625
746,Mini Cooper 5 DOOR D,Hyderabad,2014,60000,Second,5.0,23.5,42.48,24.352941176470587,1496,113.98,1,0,0,1,5454.545454545455
747,Tata Indica V2 DLS,Chennai,2008,77650,First,5.0,1.15,23.281830466830467,20.235294117647058,1396,53.5,1,0,1,0,4567.64705882353
750,Honda City i-VTEC CVT VX,Bangalore,2015,18955,First,5.0,10.65,16.04,24.0,1497,117.3,0,1,0,1,1895.5
751,Jaguar XF 2.2 Litre Luxury,Coimbatore,2016,47877,First,5.0,35.68,23.281830466830467,19.24705882352941,2179,187.7,1,0,0,1,5319.666666666667
752,Mercedes-Benz E-Class 2015-2017 E250 Edition E,Kochi,2017,43368,First,5.0,31.94,23.281830466830467,17.647058823529413,2143,204.0,1,0,0,1,5421.0
753,Chevrolet Cruze LTZ,Chennai,2011,73000,Third,5.0,4.2,23.281830466830467,21.529411764705884,1991,147.9,1,0,1,0,5214.285714285715
754,Mahindra XUV500 W8 2WD,Ahmedabad,2015,72007,First,7.0,9.9,23.281830466830467,17.764705882352942,2179,140.0,1,0,1,0,7200.7
755,Mercedes-Benz New C-Class C 200 CGI Avantgarde,Kochi,2014,56778,First,5.0,15.46,23.281830466830467,15.653333333333334,1796,186.0,0,1,0,1,5161.636363636364
756,Honda Jazz VX,Kochi,2018,20024,First,5.0,8.46,9.1,24.266666666666666,1199,88.7,0,1,1,0,2860.5714285714284
757,Toyota Etios G,Kolkata,2013,42103,First,5.0,3.25,23.281830466830467,22.373333333333335,1496,88.73,0,1,1,0,3508.5833333333335
758,Maruti Alto LXi BSIII,Hyderabad,2012,67147,First,5.0,2.6,23.281830466830467,26.266666666666666,796,46.3,0,1,1,0,5165.153846153846
759,Maruti Swift VXI BSIV,Coimbatore,2016,37806,First,5.0,5.2,23.281830466830467,27.2,1197,81.8,0,1,1,0,4200.666666666667
760,Maruti A-Star Vxi,Pune,2009,85000,Third,5.0,1.8,23.281830466830467,25.333333333333332,998,66.1,0,1,1,0,5312.5
761,Tata Nano Lx BSIV,Chennai,2011,35000,First,4.0,1.6,23.281830466830467,33.86666666666667,624,37.48,0,1,1,0,2500.0
762,Ford Figo Titanium Diesel,Kolkata,2015,72035,First,5.0,2.5,7.65,30.0,1498,99.0,1,0,1,0,7203.5
763,Fiat Linea Emotion,Jaipur,2011,48500,First,5.0,2.5,23.281830466830467,21.333333333333332,1368,90.0,0,1,1,0,3464.285714285714
764,Ford Figo Aspire 1.2 Ti-VCT Trend,Coimbatore,2017,28854,First,5.0,6.7,23.281830466830467,24.213333333333335,1196,86.8,0,1,1,0,3606.75
765,Maruti Baleno LXI,Hyderabad,2005,92450,First,5.0,1.2,23.281830466830467,20.533333333333335,1590,94.0,0,1,1,0,4622.5
766,BMW 3 Series 320d Luxury Line,Coimbatore,2016,14351,First,5.0,35.55,23.281830466830467,22.211764705882352,1995,184.0,1,0,0,1,1594.5555555555557
767,Chevrolet Cruze LTZ,Jaipur,2017,51087,First,5.0,7.75,23.281830466830467,21.058823529411764,1998,163.7,1,0,1,0,6385.875
768,Mahindra Scorpio 2.6 DX,Chennai,2005,50000,First,8.0,1.94,23.281830466830467,14.941176470588236,2609,116.6,1,0,1,0,2500.0
769,Tata Indica V2 eLS,Hyderabad,2016,73000,First,5.0,2.2,23.281830466830467,29.411764705882355,1396,69.0,1,0,1,0,8111.111111111111
770,Chevrolet Cruze LTZ AT,Ahmedabad,2011,60000,First,4.5,3.8,23.281830466830467,21.294117647058826,1991,147.9,1,0,0,1,4285.714285714285
771,Toyota Innova 2.5 V Diesel 8-seater,Chennai,2016,50000,First,8.0,15.65,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,5555.555555555556
772,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,36797,First,5.0,39.47,23.281830466830467,22.67058823529412,2143,167.62,1,0,0,1,5256.714285714285
773,Maruti Ritz VXi,Kolkata,2011,50000,Second,5.0,1.5,23.281830466830467,24.666666666666668,1197,85.8,0,1,1,0,3571.4285714285716
774,Toyota Innova 2.5 GX (Diesel) 8 Seater BS IV,Ahmedabad,2013,94000,First,8.0,8.85,23.281830466830467,15.058823529411766,2494,102.0,1,0,1,0,7833.333333333333
775,Toyota Fortuner 4x4 MT,Bangalore,2013,74000,Second,7.0,17.9,23.281830466830467,14.764705882352942,2982,168.5,1,0,1,0,6166.666666666667
776,Hyundai i10 Sportz AT,Coimbatore,2014,41016,Second,5.0,5.08,23.281830466830467,22.599999999999998,1197,78.9,0,1,0,1,3728.7272727272725
777,Hyundai Verna 1.6 SX,Bangalore,2012,67000,First,5.0,6.25,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,5153.846153846154
778,Audi Q3 2012-2015 35 TDI Quattro Premium Plus,Bangalore,2015,76927,First,5.0,22.75,23.281830466830467,18.50588235294118,1968,174.33,1,0,0,1,7692.7
779,Chevrolet Beat LS,Kolkata,2010,17088,First,5.0,1.46,23.281830466830467,24.8,1199,79.4,0,1,1,0,1139.2
780,Ford Fiesta 1.4 Duratorq ZXI,Pune,2007,112808,Second,5.0,2.05,23.281830466830467,20.941176470588236,1399,68.0,1,0,1,0,6267.111111111111
781,Ford Figo Diesel EXI,Coimbatore,2014,74980,First,5.0,4.08,23.281830466830467,23.529411764705884,1399,68.0,1,0,1,0,6816.363636363636
782,Maruti Celerio VXI AT,Hyderabad,2014,44600,First,5.0,4.55,23.281830466830467,30.8,998,67.04,0,1,0,1,4054.5454545454545
783,Mercedes-Benz A Class A180 CDI,Mumbai,2013,37000,First,5.0,14.0,23.281830466830467,23.529411764705884,2143,107.3,1,0,0,1,3083.3333333333335
784,Hyundai Creta 1.6 SX,Ahmedabad,2016,21000,First,5.0,10.9,13.74,21.066666666666666,1591,121.3,0,1,1,0,2333.3333333333335
785,Maruti Wagon R VXI BS IV,Bangalore,2010,81245,First,5.0,2.45,23.281830466830467,25.2,998,67.1,0,1,1,0,5416.333333333333
786,Mercedes-Benz E-Class 2009-2013 E 220 CDI Avantgarde,Delhi,2013,70000,First,5.0,15.8,23.281830466830467,11.764705882352942,2148,170.0,1,0,0,1,5833.333333333333
787,Ford EcoSport 1.5 Ti VCT MT Titanium BE,Mumbai,2017,4018,First,5.0,8.25,23.281830466830467,25.173333333333332,1499,110.4,0,1,1,0,502.25
788,Renault Koleos 2.0 Diesel,Delhi,2013,70000,Second,5.0,8.5,23.281830466830467,16.152941176470588,1995,148.0,1,0,0,1,5833.333333333333
789,Mahindra XUV500 W10 2WD,Coimbatore,2016,56532,First,7.0,15.54,23.281830466830467,18.823529411764707,2179,140.0,1,0,1,0,6281.333333333333
790,Maruti Omni E 8 Str STD,Hyderabad,2013,26875,First,8.0,2.35,23.281830466830467,22.400000000000002,796,34.2,0,1,1,0,2239.5833333333335
791,Maruti Wagon R VXI,Coimbatore,2015,72599,First,5.0,4.32,5.72,30.0,998,67.04,0,1,1,0,7259.9
792,Ford Endeavour XLT TDCi 4X2,Jaipur,2008,205000,Second,7.0,3.9,23.281830466830467,15.411764705882353,2499,141.0,1,0,1,0,12058.823529411764
793,Hyundai Verna 1.6 SX,Hyderabad,2011,98000,Second,5.0,5.2,23.281830466830467,26.258823529411767,1582,126.32,1,0,1,0,7000.0
794,Hyundai i20 Magna 1.2,Mumbai,2018,19500,First,5.0,5.85,23.281830466830467,24.8,1197,81.83,0,1,1,0,2785.714285714286
795,Maruti Ertiga ZXI,Bangalore,2013,68000,Second,7.0,6.25,23.281830466830467,21.36,1373,93.7,0,1,1,0,5666.666666666667
796,Mahindra XUV500 W9 AT,Coimbatore,2019,19654,First,7.0,17.63,21.33,16.47058823529412,2179,155.0,1,0,0,1,3275.6666666666665
797,Maruti SX4 S Cross DDiS 200 Zeta,Mumbai,2017,26000,First,5.0,9.75,23.281830466830467,27.823529411764707,1248,88.5,1,0,1,0,3250.0
798,Mercedes-Benz SLK-Class SLK 350,Bangalore,2015,10000,First,2.0,55.0,23.281830466830467,24.133333333333336,3498,306.0,0,1,0,1,1000.0
799,Volkswagen Polo Diesel Comfortline 1.2L,Hyderabad,2011,75020,First,5.0,4.1,23.281830466830467,25.96470588235294,1199,73.9,1,0,1,0,5358.571428571428
800,Toyota Fortuner 4x4 MT,Hyderabad,2011,157000,First,7.0,11.99,23.281830466830467,14.764705882352942,2982,168.5,1,0,1,0,11214.285714285714
